,key,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateposted,tags,longitude,latitude,url
2185,48222536361_31608675@N00_8d4f9e8ebc,48222536361,Paul-W,8d4f9e8ebc,65535,66,2019-07-05 Acadia Vacation Day 14 (22),1,0,0,2019-07-05 09:06:40,"['Maine', 'United States of America', '2019', 'vacation', 'trip', 'Southwest Harbor', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'osprey', 'bird']",-68.324009,44.232086,https://www.flickr.com/photos/paul-w-locke/48222536361/
2186,48222591427_31608675@N00_4c575ffc4a,48222591427,Paul-W,4c575ffc4a,65535,66,2019-07-05 Acadia Vacation Day 14 (35),1,0,0,2019-07-05 09:19:43,"['Maine', 'United States of America', '2019', 'vacation', 'trip', 'Southwest Harbor', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.323887,44.229822,https://www.flickr.com/photos/paul-w-locke/48222591427/
2187,48222589642_31608675@N00_c201324889,48222589642,Paul-W,c201324889,65535,66,2019-07-05 Acadia Vacation Day 14 (37),1,0,0,2019-07-05 09:26:22,"['Maine', 'United States of America', '2019', 'vacation', 'trip', 'Southwest Harbor', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.323175,44.229236,https://www.flickr.com/photos/paul-w-locke/48222589642/
2188,48222532871_31608675@N00_a4e2321ca7,48222532871,Paul-W,a4e2321ca7,65535,66,2019-07-05 Acadia Vacation Day 14 (44),1,0,0,2019-07-05 09:44:03,"['Maine', 'United States of America', '2019', 'vacation', 'trip', 'Southwest Harbor', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'Gretchen', 'wife']",-68.321092,44.227272,https://www.flickr.com/photos/paul-w-locke/48222532871/
2189,48222586387_31608675@N00_3713e22f89,48222586387,Paul-W,3713e22f89,65535,66,2019-07-05 Acadia Vacation Day 14 (46),1,0,0,2019-07-05 09:46:27,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'Gretchen', 'wife']",-68.320387,44.226438,https://www.flickr.com/photos/paul-w-locke/48222586387/
2190,48222585422_31608675@N00_453532851e,48222585422,Paul-W,453532851e,65535,66,2019-07-05 Acadia Vacation Day 14 (57),1,0,0,2019-07-05 09:56:47,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'bird', 'warbler']",-68.320231,44.22618,https://www.flickr.com/photos/paul-w-locke/48222585422/
2191,48222585477_31608675@N00_1128d6c90a,48222585477,Paul-W,1128d6c90a,65535,66,2019-07-05 Acadia Vacation Day 14 (55),1,0,0,2019-07-05 09:56:38,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'bird', 'warbler']",-68.320231,44.22618,https://www.flickr.com/photos/paul-w-locke/48222585477/
2192,48222585372_31608675@N00_7b1e8845f8,48222585372,Paul-W,7b1e8845f8,65535,66,2019-07-05 Acadia Vacation Day 14 (59),1,0,0,2019-07-05 09:57:56,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'bird', 'warbler']",-68.320203,44.226177,https://www.flickr.com/photos/paul-w-locke/48222585372/
2193,48222530186_31608675@N00_697fafa760,48222530186,Paul-W,697fafa760,65535,66,2019-07-05 Acadia Vacation Day 14 (79),1,0,0,2019-07-05 12:02:55,"['Maine', 'United States of America', 'Bar Harbor', '2019', 'vacation', 'trip', 'Acadia Lodge', 'bird', 'deck']",-68.313628,44.400105,https://www.flickr.com/photos/paul-w-locke/48222530186/
2194,48222530086_31608675@N00_8747f1f9a4,48222530086,Paul-W,8747f1f9a4,65535,66,2019-07-05 Acadia Vacation Day 14 (69),1,0,0,2019-07-05 10:08:57,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'bird']",-68.31972,44.227602,https://www.flickr.com/photos/paul-w-locke/48222530086/
2195,48222585092_31608675@N00_fffd1f5b5e,48222585092,Paul-W,fffd1f5b5e,65535,66,2019-07-05 phone Acadia Vacation Day 14 (1)-2,1,0,0,2019-07-05 10:16:43,"['Maine', 'United States of America', 'Southwest Harbor', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.32377,44.230486,https://www.flickr.com/photos/paul-w-locke/48222585092/
2196,48222584587_31608675@N00_a91974d332,48222584587,Paul-W,a91974d332,65535,66,2019-07-05 phone Acadia Vacation Day 14 (2)-2,1,0,0,2019-07-05 10:26:10,"['Maine', 'Southwest Harbor', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.323081,44.229194,https://www.flickr.com/photos/paul-w-locke/48222584587/
2197,48222528356_31608675@N00_e8698e3711,48222528356,Paul-W,e8698e3711,65535,66,2019-07-05 phone Acadia Vacation Day 14 (4)-2,1,0,0,2019-07-05 10:42:50,"['Southwest Harbor', 'Maine', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.321864,44.22775,https://www.flickr.com/photos/paul-w-locke/48222528356/
2198,48222583127_31608675@N00_b25c1c79ed,48222583127,Paul-W,b25c1c79ed,65535,66,2019-07-05 phone Acadia Vacation Day 14 (5)-2,1,0,0,2019-07-05 10:44:20,"['Southwest Harbor', 'Maine', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.321864,44.22775,https://www.flickr.com/photos/paul-w-locke/48222583127/
2199,48222526656_31608675@N00_78480bdccf,48222526656,Paul-W,78480bdccf,65535,66,2019-07-05 phone Acadia Vacation Day 14 (6)-2,1,0,0,2019-07-05 10:47:22,"['Southwest Harbor', 'Maine', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.320887,44.226444,https://www.flickr.com/photos/paul-w-locke/48222526656/
2200,48222581397_31608675@N00_025a51528a,48222581397,Paul-W,025a51528a,65535,66,2019-07-05 phone Acadia Vacation Day 14 (8)-2,1,0,0,2019-07-05 10:47:32,"['Southwest Harbor', 'Maine', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail', 'Gretchen', 'wife']",-68.320887,44.226444,https://www.flickr.com/photos/paul-w-locke/48222581397/
2201,48222580792_31608675@N00_b8f1db6e86,48222580792,Paul-W,b8f1db6e86,65535,66,2019-07-05 phone Acadia Vacation Day 14 (10)-2,1,0,0,2019-07-05 10:59:38,"['Southwest Harbor', 'Maine', 'United States of America', '2019', 'vacation', 'trip', 'Acadia National Park', 'Acadia', 'National Park', 'Ship Harbor Trail']",-68.32017,44.226183,https://www.flickr.com/photos/paul-w-locke/48222580792/
2202,48220559386_31608675@N00_d10e352ff5,48220559386,Paul-W,d10e352ff5,65535,66,2019-07-04 phone Acadia Vacation Day 13 (9),1,0,0,2019-07-04 21:07:06,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'moonset', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'moon', 'crescent moon', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220559386/
2203,48220605662_31608675@N00_a821dc420e,48220605662,Paul-W,a821dc420e,65535,66,2019-07-04 phone Acadia Vacation Day 13 (6),1,0,0,2019-07-04 20:54:44,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220605662/
2204,48220604562_31608675@N00_121c9b4940,48220604562,Paul-W,121c9b4940,65535,66,2019-07-04 K3 Acadia Vacation Day 13 (73),1,0,0,2019-07-04 20:49:59,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220604562/
2205,48220556836_31608675@N00_22d18c0190,48220556836,Paul-W,22d18c0190,65535,66,2019-07-04 K3 Acadia Vacation Day 13 (67),1,0,0,2019-07-04 20:48:38,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'moonset', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'moon', 'crescent moon', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220556836/
2206,48220602947_31608675@N00_a74212487e,48220602947,Paul-W,a74212487e,65535,66,2019-07-04 K3 Acadia Vacation Day 13 (62),1,0,0,2019-07-04 20:45:44,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'moonset', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'moon', 'crescent moon', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220602947/
2207,48220555986_31608675@N00_5216cc7b63,48220555986,Paul-W,5216cc7b63,65535,66,2019-07-04 K3 Acadia Vacation Day 13 (58),1,0,0,2019-07-04 20:44:45,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220555986/
2208,48220601997_31608675@N00_ff0341a90e,48220601997,Paul-W,ff0341a90e,65535,66,2019-07-04 K3 Acadia Vacation Day 13 (57),1,0,0,2019-07-04 20:41:25,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'sunset', 'evening', 'Bar Harbor', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'Maine', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220601997/
2209,48220554011_31608675@N00_79927730ee,48220554011,Paul-W,79927730ee,65535,66,2019-07-04 Acadia Vacation Day 13 (357),1,0,0,2019-07-04 20:38:56,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Bar Harbor', 'Maine', 'United States of America', 'sunset', 'evening', 'moonset', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'moon', 'crescent moon', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220554011/
2210,48220600812_31608675@N00_8d19189f9f,48220600812,Paul-W,8d19189f9f,65535,66,2019-07-04 Acadia Vacation Day 13 (352),1,0,0,2019-07-04 20:37:34,"['Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Bar Harbor', 'Maine', 'United States of America', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220600812/
2211,48220599387_31608675@N00_3c24a58479,48220599387,Paul-W,3c24a58479,65535,66,2019-07-04 Acadia Vacation Day 13 (350),1,0,0,2019-07-04 20:37:07,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220599387/
2212,48220599302_31608675@N00_22836562e9,48220599302,Paul-W,22836562e9,65535,66,2019-07-04 Acadia Vacation Day 13 (346),1,0,0,2019-07-04 20:36:57,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220599302/
2213,48220552151_31608675@N00_582f82688b,48220552151,Paul-W,582f82688b,65535,66,2019-07-04 Acadia Vacation Day 13 (344),1,0,0,2019-07-04 20:36:54,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220552151/
2214,48220551686_31608675@N00_e4dcb0521f,48220551686,Paul-W,e4dcb0521f,65535,66,2019-07-04 Acadia Vacation Day 13 (339),1,0,0,2019-07-04 20:36:44,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220551686/
2215,48220551201_31608675@N00_41db1b1f18,48220551201,Paul-W,41db1b1f18,65535,66,2019-07-04 Acadia Vacation Day 13 (338),1,0,0,2019-07-04 20:36:41,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220551201/
2216,48220597827_31608675@N00_fa6f3eb90a,48220597827,Paul-W,fa6f3eb90a,65535,66,2019-07-04 Acadia Vacation Day 13 (333),1,0,0,2019-07-04 20:36:25,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220597827/
2217,48220550376_31608675@N00_a489c51c2d,48220550376,Paul-W,a489c51c2d,65535,66,2019-07-04 Acadia Vacation Day 13 (332),1,0,0,2019-07-04 20:36:23,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220550376/
2218,48220550046_31608675@N00_91ba5dcb13,48220550046,Paul-W,91ba5dcb13,65535,66,2019-07-04 Acadia Vacation Day 13 (331),1,0,0,2019-07-04 20:36:20,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220550046/
2219,48220596742_31608675@N00_68fc1de7af,48220596742,Paul-W,68fc1de7af,65535,66,2019-07-04 Acadia Vacation Day 13 (330),1,0,0,2019-07-04 20:36:17,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220596742/
2220,48220549296_31608675@N00_a9716d089e,48220549296,Paul-W,a9716d089e,65535,66,2019-07-04 Acadia Vacation Day 13 (329),1,0,0,2019-07-04 20:36:14,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220549296/
2221,48220548891_31608675@N00_f5b8ac84c8,48220548891,Paul-W,f5b8ac84c8,65535,66,2019-07-04 Acadia Vacation Day 13 (327),1,0,0,2019-07-04 20:36:08,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220548891/
2222,48220548441_31608675@N00_f2da20b7c2,48220548441,Paul-W,f2da20b7c2,65535,66,2019-07-04 Acadia Vacation Day 13 (320),1,0,0,2019-07-04 20:35:42,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220548441/
2223,48220547846_31608675@N00_31d66794f3,48220547846,Paul-W,31d66794f3,65535,66,2019-07-04 Acadia Vacation Day 13 (319),1,0,0,2019-07-04 20:35:39,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220547846/
2224,48220594772_31608675@N00_6741616753,48220594772,Paul-W,6741616753,65535,66,2019-07-04 Acadia Vacation Day 13 (316),1,0,0,2019-07-04 20:35:29,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220594772/
2225,48220594002_31608675@N00_884abab054,48220594002,Paul-W,884abab054,65535,66,2019-07-04 Acadia Vacation Day 13 (315),1,0,0,2019-07-04 20:35:19,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220594002/
2226,48220546321_31608675@N00_98f39f57d3,48220546321,Paul-W,98f39f57d3,65535,66,2019-07-04 Acadia Vacation Day 13 (311),1,0,0,2019-07-04 20:34:54,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220546321/
2227,48220593302_31608675@N00_ccd0e013f0,48220593302,Paul-W,ccd0e013f0,65535,66,2019-07-04 Acadia Vacation Day 13 (310),1,0,0,2019-07-04 20:34:48,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220593302/
2228,48220545816_31608675@N00_9d5d4988a0,48220545816,Paul-W,9d5d4988a0,65535,66,2019-07-04 Acadia Vacation Day 13 (308),1,0,0,2019-07-04 20:34:37,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220545816/
2229,48220545396_31608675@N00_a872bffef5,48220545396,Paul-W,a872bffef5,65535,66,2019-07-04 Acadia Vacation Day 13 (302),1,0,0,2019-07-04 20:33:52,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220545396/
2230,48220545231_31608675@N00_fa7692882d,48220545231,Paul-W,fa7692882d,65535,66,2019-07-04 Acadia Vacation Day 13 (299),1,0,0,2019-07-04 20:33:08,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220545231/
2231,48220592347_31608675@N00_3d4e2fe3a1,48220592347,Paul-W,3d4e2fe3a1,65535,66,2019-07-04 Acadia Vacation Day 13 (294),1,0,0,2019-07-04 20:32:30,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220592347/
2232,48220592122_31608675@N00_0b307ae3cb,48220592122,Paul-W,0b307ae3cb,65535,66,2019-07-04 Acadia Vacation Day 13 (292),1,0,0,2019-07-04 20:32:00,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223462,44.353288,https://www.flickr.com/photos/paul-w-locke/48220592122/
2233,48220544521_31608675@N00_665e08a713,48220544521,Paul-W,665e08a713,65535,66,2019-07-04 Acadia Vacation Day 13 (291),1,0,0,2019-07-04 20:31:51,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220544521/
2234,48220591657_31608675@N00_c2588217c3,48220591657,Paul-W,c2588217c3,65535,66,2019-07-04 Acadia Vacation Day 13 (289),1,0,0,2019-07-04 20:31:40,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220591657/
2235,48220591497_31608675@N00_3c0cb0e5fc,48220591497,Paul-W,3c0cb0e5fc,65535,66,2019-07-04 Acadia Vacation Day 13 (286),1,0,0,2019-07-04 20:31:11,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220591497/
2236,48220591317_31608675@N00_6083e23e38,48220591317,Paul-W,6083e23e38,65535,66,2019-07-04 Acadia Vacation Day 13 (284),1,0,0,2019-07-04 20:30:58,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220591317/
2237,48220591042_31608675@N00_479c8a9f70,48220591042,Paul-W,479c8a9f70,65535,66,2019-07-04 Acadia Vacation Day 13 (282),1,0,0,2019-07-04 20:30:42,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220591042/
2238,48220590807_31608675@N00_8ac127d537,48220590807,Paul-W,8ac127d537,65535,66,2019-07-04 Acadia Vacation Day 13 (279),1,0,0,2019-07-04 20:29:57,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220590807/
2239,48220590532_31608675@N00_3861da6318,48220590532,Paul-W,3861da6318,65535,66,2019-07-04 Acadia Vacation Day 13 (278),1,0,0,2019-07-04 20:29:47,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220590532/
2240,48220543061_31608675@N00_2aa54899a5,48220543061,Paul-W,2aa54899a5,65535,66,2019-07-04 Acadia Vacation Day 13 (277),1,0,0,2019-07-04 20:29:34,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220543061/
2241,48220542861_31608675@N00_ac54e6ba75,48220542861,Paul-W,ac54e6ba75,65535,66,2019-07-04 Acadia Vacation Day 13 (275),1,0,0,2019-07-04 20:29:18,"['Bar Harbor', 'Maine', 'United States of America', 'Cadillac Mountain', 'Acadia National Park', 'Acadia', 'night', 'dark', 'Mount Desert Island', 'MDI', 'Mt Desert Island', 'fireworks', 'view from above', 'July 4th', 'Fourth of Huly', 'Independence Day']",-68.223464,44.353288,https://www.flickr.com/photos/paul-w-locke/48220542861/
